timeStamp,wattsupPower,currentCPUFrequency,userTime1Sec,percentCPU,interrupts,interruptsSoftware,numberOfProcesses,percentVirtualMemory,systemCalls,sharedMemoryUsedBytes,instructions,missRatio
Mon May 18 18:42:22 2020,72.8,1229.8854375,0.0,0.1,196.8135950786545,179.03572472027236,387,2.0,179.03572472027236,304214016,10607550,0.019733822102143063
Mon May 18 18:42:28 2020,70.3,1207.52659375,0.002193549555133352,0.1,224.40012450587554,221.3291550600473,387,2.0,221.3291550600473,304214016,5091237,0.013515219383080526
Mon May 18 18:42:36 2020,68.8,1200.8972500000002,0.0,0.1,221.65662391655232,206.58038390927263,387,2.0,206.58038390927263,304214016,5655693,0.01387592533773975
Mon May 18 18:42:42 2020,68.5,1215.01140625,0.0,0.1,203.62113171793902,192.4668054906405,387,2.0,192.4668054906405,304214016,11967742,0.02159865817882746
Mon May 18 18:42:49 2020,68.8,1229.9818124999995,0.0,0.1,212.12750823355282,189.47734308335828,387,2.0,189.47734308335828,304214016,5160356,0.012169011086184027
Mon May 18 18:42:56 2020,67.2,1204.8586875,0.001794167980861714,0.1,203.4586535773737,185.3375565656323,387,2.0,185.3375565656323,304214016,5919471,0.019408897065395
Mon May 18 18:43:03 2020,67.7,1281.4734374999996,0.0,0.1,294.40950522116856,195.83489409800944,387,2.0,195.83489409800944,304214016,5385524,0.01320492174400496
Mon May 18 18:43:11 2020,67.5,1286.57771875,0.0017829506722584606,0.1,276.5356554483408,198.79900440032242,385,2.0,198.79900440032242,304214016,5758746,0.018498091349691943
Mon May 18 18:43:17 2020,68.0,1215.4615625,0.002186904258240117,0.1,215.4100642206289,206.44375697895802,387,2.0,206.44375697895802,304214016,5431602,0.017530054723166738
Mon May 18 18:43:25 2020,67.4,1232.3953750000005,0.0017804891460457978,0.1,215.79528932415127,201.90747367457715,387,2.0,201.90747367457715,304214016,5048477,0.015500333979436703
Mon May 18 18:43:31 2020,73.3,1215.3354375,0.008783006822256073,0.1,237.36075915041096,228.7973275066866,387,2.0,228.7973275066866,304214016,5376780,0.015030164544405375
Mon May 18 18:43:39 2020,67.5,1219.7363125,0.01259697199351638,0.1,242.2217747297904,239.3424668578167,387,2.0,239.3424668578167,304214016,6275337,0.027806943323211226
Mon May 18 18:43:45 2020,67.7,1251.6120937499998,0.0021925535128835727,0.1,262.6679167145374,274.72696130493773,387,2.0,274.72696130493773,304214016,7526490,0.02859951036748605
Mon May 18 18:43:53 2020,67.9,1219.69971875,0.0018001006692133054,0.1,243.55361464705882,226.09263857849646,387,2.0,226.09263857849646,304214016,5308743,0.014107504885755509
Mon May 18 18:43:59 2020,67.8,1208.85153125,0.002192270880609491,0.1,262.1956031814236,267.89550759841103,387,2.0,267.89550759841103,304214016,6798513,0.0210514457378896
Mon May 18 18:44:07 2020,68.2,1202.8645,0.0017963151545304988,0.1,238.730278256396,236.75433163425882,387,2.0,236.75433163425882,304214016,5370176,0.014316720784262302
Mon May 18 18:44:13 2020,67.3,1224.3934062500002,0.002184336076819297,0.1,212.3174714125009,206.63819748582912,387,2.0,206.63819748582912,304214016,5182677,0.013722075143079805
Mon May 18 18:44:21 2020,85.8,1200.89896875,0.0017856594005474446,0.1,214.10056691115918,184.99431803166047,387,2.0,184.99431803166047,304214016,5034138,0.01469423839084357
Mon May 18 18:44:27 2020,67.0,1204.77890625,0.0,0.1,207.609613505202,205.861322023053,387,2.0,205.861322023053,304214016,6310872,0.01696089411275704
Mon May 18 18:44:35 2020,66.7,1208.40090625,0.0017888588040266824,0.1,200.35219052920883,193.5545269219678,387,2.0,193.5545269219678,304214016,5584504,0.027393608680653558
Mon May 18 18:44:41 2020,68.0,1200.8659375000002,0.002180948450116055,0.1,206.099633142653,197.15774429731042,387,2.0,197.15774429731042,304214016,5708081,0.01471773316276358
Mon May 18 18:44:49 2020,68.3,1205.143375,0.0017972956528171024,0.1,236.34437262251487,226.09978764952373,387,2.0,226.09978764952373,304214016,5287785,0.01429028756741193
Mon May 18 18:44:56 2020,67.5,1205.98075,0.0017963992929520578,0.1,212.87332097290837,203.8913243073848,387,2.0,203.8913243073848,304214016,5305321,0.014521185418852774
Mon May 18 18:45:04 2020,67.7,1208.4657812499995,0.001798695042487441,0.1,203.79215286893663,185.98507155029168,387,2.0,185.98507155029168,304214016,5150620,0.013441807889044814
Mon May 18 18:45:11 2020,67.4,1254.6695000000002,0.0017834760664908163,0.1,219.01085566185867,210.27182314766398,387,2.0,210.27182314766398,304214016,5879683,0.018015375423795915
Mon May 18 18:45:18 2020,67.7,1232.09159375,0.0,0.1,213.12261428070462,200.85656453793027,387,2.0,200.85656453793027,304214016,5006242,0.018054258346184758
Mon May 18 18:45:25 2020,68.5,1214.8392187499996,0.001794622385821886,0.1,235.99283802115608,231.1473576967673,385,2.0,231.1473576967673,304214016,30852538,0.1027229217671392
Mon May 18 18:45:32 2020,67.2,1255.1546874999995,0.0065680164732661,0.1,224.84509880376717,208.425057508458,385,2.0,208.425057508458,304214016,10350682,0.020489884174138197
Mon May 18 18:45:39 2020,67.5,1200.94846875,0.008931183766561627,0.1,224.17271337580527,204.88135636816628,386,2.0,204.88135636816628,304214016,5310911,0.015567784849499928
Mon May 18 18:45:46 2020,67.6,1200.7706250000006,0.0,0.1,235.7225729337909,237.03701107282689,386,2.0,237.03701107282689,304214016,6702516,0.03475906159294034
Mon May 18 18:45:54 2020,67.1,1200.9212187499998,0.0017979823477952007,0.1,218.2750517369408,212.5215083633147,386,2.0,212.5215083633147,304214016,4876024,0.014027178570758327
Mon May 18 18:46:00 2020,67.3,1206.0657500000002,0.00218601649920918,0.1,207.6715623962325,186.46720286735405,386,2.0,186.46720286735405,304214016,4900664,0.014991595453834482
Mon May 18 18:46:08 2020,67.3,1205.3424375,0.0017982083447553488,0.1,228.7320959142729,226.7540667829388,386,2.0,226.7540667829388,304214016,5460145,0.017999290722099458
Mon May 18 18:46:14 2020,67.5,1200.9450000000004,0.0021848667769767873,0.1,251.6966583335846,249.07481814260976,386,2.0,249.07481814260976,304214016,5749722,0.01395313882997378
Mon May 18 18:46:22 2020,74.1,1200.8496249999996,0.0017984314876110321,0.1,258.61444165627626,254.11836304611842,386,2.0,254.11836304611842,304214016,11508318,0.01829369461115529
Mon May 18 18:46:28 2020,67.5,1200.976375,0.0021930651280010088,0.1,248.69359107404927,234.0000543880164,386,2.0,234.0000543880164,304214016,5207440,0.01273941227064767
Mon May 18 18:46:36 2020,67.2,1206.0066875000002,0.0017947077376208906,0.1,259.155791037158,265.97568027497795,386,2.0,265.97568027497795,304214016,6337244,0.024157488977259164
Mon May 18 18:46:42 2020,67.6,1206.6332812499998,0.0021833017683529697,0.1,196.27882422216058,178.3757501551782,386,2.0,178.3757501551782,304214016,10339226,0.01993714005413949
Mon May 18 18:46:50 2020,67.6,1208.093,0.0,0.1,220.8470676148463,218.33947722830302,386,2.0,218.33947722830302,304214016,5121490,0.012858630525664437
Mon May 18 18:46:56 2020,67.4,1203.7323125,0.0,0.1,212.13769115379262,204.2564147022585,386,2.0,204.2564147022585,304214016,5286774,0.01623485107570629
Mon May 18 18:47:04 2020,67.9,1204.8399375000004,0.0017945760093805844,0.1,212.65725196223426,197.76227144504819,386,2.0,197.76227144504819,304214016,5287768,0.015032135588857515
Mon May 18 18:47:11 2020,67.4,1207.94284375,0.0,0.1,211.05499970941705,209.61557942154374,386,2.0,209.61557942154374,304214016,5709308,0.017994408303737643
Mon May 18 18:47:18 2020,67.5,1208.04328125,0.002192791601727628,0.1,224.5418545797657,214.67429261092843,386,2.0,214.67429261092843,304214016,5766575,0.03096800693222168
Mon May 18 18:47:25 2020,67.0,1208.037625,0.001796709466050739,0.1,213.80843123902886,198.8957423374831,386,2.0,198.8957423374831,304214016,30639274,0.09845866794352004
Mon May 18 18:47:33 2020,67.3,1207.45228125,0.0017892983574677827,0.1,213.1054292141956,191.4549196130893,386,2.0,191.4549196130893,304214016,5514676,0.013677893618318485
Mon May 18 18:47:40 2020,86.6,1209.1874062499996,0.016155074326982006,0.1,235.32558308599613,206.24644924928262,386,2.0,206.24644924928262,304214016,5155281,0.02044561642374981
Mon May 18 18:47:47 2020,67.6,1206.9001562499998,0.002189264600236762,0.1,238.1919827380869,252.8600552044948,386,2.0,252.8600552044948,304214016,5198633,0.02279834698782928
Mon May 18 18:47:54 2020,67.5,1208.099125,0.0017895432291883426,0.1,210.2713341295608,206.33433893734767,386,2.0,206.33433893734767,304214016,4895786,0.017339462252540808
Mon May 18 18:48:01 2020,67.3,1207.44559375,0.002191207439005304,0.1,216.27216899292546,217.3677726858988,386,2.0,217.3677726858988,304214016,5659532,0.013861409185074836
Mon May 18 18:48:09 2020,67.6,1209.111125,0.0017957186432919013,0.1,211.35608903963347,188.370889891738,386,2.0,188.370889891738,304214016,5157186,0.016559273052525605
Mon May 18 18:48:15 2020,67.2,1206.07796875,0.0021882542484722963,0.1,202.85116392146526,199.1311317891407,386,2.0,199.1311317891407,304214016,5842966,0.017070857607370274
Mon May 18 18:48:23 2020,66.9,1206.8265312499998,0.0017969868082265664,0.1,199.10614280187264,181.1362743179492,386,2.0,181.1362743179492,304214016,5392450,0.018033299814432545
Mon May 18 18:48:29 2020,67.3,1208.7737187499995,0.0021874609869567347,0.1,226.1834711069209,233.4020925252269,386,2.0,233.4020925252269,304214016,5127884,0.01432760021931786
Mon May 18 18:48:37 2020,67.4,1211.0835000000004,0.0,0.1,203.96346253113987,184.21347936351194,385,2.0,184.21347936351194,304214016,5813216,0.02458183872940486
Mon May 18 18:48:43 2020,67.7,1213.1917187500005,0.002186431264499064,0.1,220.17363325631996,211.64655113417842,385,2.0,211.64655113417842,304214016,5627026,0.015592418365381968
Mon May 18 18:48:51 2020,85.4,1221.71221875,0.0017936717423660579,0.1,213.44694211247185,204.8373175566746,386,2.0,204.8373175566746,304214016,5412430,0.016037666152178123
Mon May 18 18:48:57 2020,67.3,1242.1213750000004,0.002183703684114139,0.1,202.2109562525549,193.47614172760655,386,2.0,193.47614172760655,304214016,5323922,0.01811536444878933
Mon May 18 18:49:05 2020,67.8,1281.9031249999996,0.0017891020383029907,0.1,223.9955802022258,213.61878814812908,386,2.0,213.61878814812908,304214016,5219861,0.015061208024960691
Mon May 18 18:49:12 2020,67.4,1229.8987500000005,0.0017913121795152477,0.1,219.79399910434398,219.79399910434398,386,2.0,219.79399910434398,304214016,10371816,0.02059782282268618
Mon May 18 18:49:20 2020,67.9,1206.1661875000002,0.0017949825289227989,0.1,254.88751293509253,253.09253044963413,386,2.0,253.09253044963413,304214016,5980918,0.014293562877257157
Mon May 18 18:49:26 2020,67.4,1216.7036874999994,0.0,0.1,252.0503409893533,253.79917249665158,386,2.0,253.79917249665158,304214016,31667682,0.09452192025855023
Mon May 18 18:49:33 2020,72.3,1215.32046875,0.002189774201908097,0.1,238.466404813474,244.59777243034932,386,2.0,244.59777243034932,304214016,5034630,0.014935548600059426
Mon May 18 18:49:40 2020,67.5,1219.8900624999994,0.0107121566831234,0.1,238.702557866624,237.80987814386174,386,2.0,237.80987814386174,304214016,25558182,0.1107901324319114
Mon May 18 18:49:47 2020,67.4,1219.7955,0.0021908397142583933,0.1,207.0343479842084,203.09083659403302,386,2.0,203.09083659403302,304214016,5621516,0.017473857258727403
Mon May 18 18:49:54 2020,67.5,1202.91928125,0.0,0.1,209.0884747561113,208.55004949922858,386,2.0,208.55004949922858,304214016,5049241,0.0158552088893202
Mon May 18 18:50:01 2020,68.4,1200.8799062500002,0.0021884252097263837,0.1,200.02205932557987,181.2016029776588,386,2.0,181.2016029776588,304214016,100705972,0.04403404409713057
Mon May 18 18:50:08 2020,69.0,1200.9600625,0.0017983120640635351,0.1,225.6881690844973,218.13525824660974,388,2.0,218.13525824660974,304214016,4754302,0.017244517743452984
Mon May 18 18:50:15 2020,68.6,1208.9148437500005,0.0,0.1,215.6466282249942,218.48983934763612,388,2.0,218.48983934763612,304214016,5308056,0.02302287227595124
Mon May 18 18:50:22 2020,67.5,1200.9651874999995,0.0017954964954569595,0.1,199.12056579686833,190.14308311892108,388,2.0,190.14308311892108,304214016,10606049,0.02444553721005826
Mon May 18 18:50:29 2020,67.6,1200.870625,0.002185204803185719,0.1,220.70569005491416,215.2426779248421,388,2.0,215.2426779248421,304214016,5136101,0.020002222716159142
Mon May 18 18:50:37 2020,67.2,1224.1531562500004,0.0017970314554433915,0.1,220.13634796134872,209.89326891335128,388,2.0,209.89326891335128,304214016,5131578,0.01646272464379434
Mon May 18 18:50:43 2020,68.0,1203.3974062500004,0.0021860055083279964,0.1,217.50754281182384,208.32631989916396,388,2.0,208.32631989916396,304214016,5162700,0.015847844948856025
Mon May 18 18:50:51 2020,85.0,1213.3045625,0.0017953827022561646,0.1,224.24330452402344,214.7277759893771,387,2.0,214.7277759893771,304214016,5099863,0.01695330141627688
Mon May 18 18:50:57 2020,67.5,1205.0384375,0.00437890776873553,0.1,220.47800595049773,222.8864052210593,387,2.0,222.8864052210593,304214016,5450153,0.018117593027803396
Mon May 18 18:51:05 2020,70.9,1202.8126875,0.0017861126958751816,0.1,219.87046753820633,197.00822558459916,387,2.0,197.00822558459916,304214016,5509822,0.0151113155370575
Mon May 18 18:51:11 2020,69.4,1204.93490625,0.0,0.1,217.27907460141228,208.51782159329082,388,2.0,208.51782159329082,304214016,5088262,0.014777354273818271
Mon May 18 18:51:19 2020,68.6,1205.81746875,0.0017960796328065918,0.1,216.42759051253287,205.83072093557067,388,2.0,205.83072093557067,304214016,5128495,0.014246766291535987
Mon May 18 18:51:26 2020,67.4,1208.5889687499996,0.0017919438939054324,0.1,207.5070978895919,209.478236125158,388,2.0,209.478236125158,304214016,30610701,0.10571529958132687
Mon May 18 18:51:33 2020,67.0,1205.99265625,0.0,0.1,205.55245560756507,185.6320365870237,388,2.0,185.6320365870237,304214016,4839620,0.015961426740419414
Mon May 18 18:51:40 2020,67.3,1204.0171562499995,0.0125601608978796,0.1,240.97565894641426,225.5446040920645,388,2.0,225.5446040920645,304214016,5893477,0.017443190787781608
Mon May 18 18:51:47 2020,67.4,1201.1657812499998,0.004376384856357518,0.1,236.9812397510537,216.8498694305579,388,2.0,216.8498694305579,304214016,5519740,0.015278401456994162
Mon May 18 18:51:54 2020,67.3,1200.93759375,0.0017951320404213226,0.1,255.08825676706417,263.8844035521354,388,2.0,263.8844035521354,304214016,5587648,0.01688942229010965
Mon May 18 18:52:01 2020,67.3,1200.9674062499996,0.0,0.1,249.21371978365627,241.9996384214978,388,2.0,241.9996384214978,304214016,5064938,0.01623892557817666
Mon May 18 18:52:08 2020,67.3,1201.8830625,0.001793769552354499,0.1,257.40593651634157,248.43708855409974,388,2.0,248.43708855409974,304214016,5460887,0.03628256056775896
Mon May 18 18:52:15 2020,66.9,1204.0448749999996,0.002192512273057197,0.1,227.14426598856647,221.44373421665264,388,2.0,221.44373421665264,304214016,5748217,0.025977057976240853
Mon May 18 18:52:22 2020,67.1,1200.93365625,0.0017939027712717554,0.1,212.7568734283169,202.8904079657896,388,2.0,202.8904079657896,304214016,10355474,0.020387140613620226
Mon May 18 18:52:29 2020,67.2,1200.9123437500004,0.0021865756445823064,0.1,210.34858171047503,194.82389428693688,388,2.0,194.82389428693688,304214016,6294494,0.016582255143318837
Mon May 18 18:52:36 2020,67.4,1204.04465625,0.0017928158003979102,0.1,211.0144145972493,194.3412280572797,388,2.0,194.3412280572797,304214016,5372635,0.013217355778450351
Mon May 18 18:52:43 2020,73.5,1201.54471875,0.0021886929590282968,0.1,212.52208117555568,200.7031394829913,388,2.0,200.7031394829913,304214016,4760604,0.02037005022079649
Mon May 18 18:52:51 2020,76.4,1204.1065,0.0017905347041685562,0.1,202.33041667173984,190.33383444430044,388,2.0,190.33383444430044,304214016,6093831,0.016066467392652498
Mon May 18 18:52:57 2020,67.3,1204.2169062499995,0.0021934919188785003,0.1,200.26580734429334,187.32420533628314,388,2.0,187.32420533628314,304214016,5391343,0.020797562519478358
Mon May 18 18:53:05 2020,66.7,1200.92765625,0.001788138853653511,0.1,225.12667622367258,217.2588654581113,388,2.0,217.2588654581113,304214016,4965223,0.014163218710408881
Mon May 18 18:53:11 2020,67.2,1203.43540625,0.0021921540997738315,0.1,208.25464413336803,192.69034967708473,388,2.0,192.69034967708473,304214016,5076838,0.01729052910964108
Mon May 18 18:53:19 2020,67.7,1204.896625,0.0,0.1,232.3181103834687,234.47586373068359,388,2.0,234.47586373068359,304214016,4776885,0.013906118195802114
Mon May 18 18:53:25 2020,67.3,1202.19340625,0.0021918418862604764,0.1,215.0196838355829,209.75926343593562,388,2.0,209.75926343593562,304214016,5295269,0.01492210797803134
Mon May 18 18:53:33 2020,76.7,1207.5688125000004,0.005386666646455353,0.1,226.41955273788997,208.28444185246028,388,2.0,208.28444185246028,304214016,4509981,0.016914594819515242
Mon May 18 18:53:40 2020,67.1,1202.0817499999996,0.010706655320445615,0.1,232.3344202372916,216.4528815267548,388,2.0,216.4528815267548,304214016,5579576,0.018559047692332468
Mon May 18 18:53:47 2020,67.0,1208.0298437500005,0.0021937416593162872,0.1,224.41976631386916,233.19473273865384,388,2.0,233.19473273865384,304214016,5134862,0.017420974877516506
Mon May 18 18:53:54 2020,74.7,1204.0572500000005,0.005388886247456048,0.1,230.82396250915886,233.33877610848046,388,2.0,233.33877610848046,304214016,6088188,0.014325434123016113
Mon May 18 18:54:01 2020,67.6,1249.8528125000005,0.002187186363260732,0.1,217.1876107263121,198.59652622305282,388,2.0,198.59652622305282,304214016,4643978,0.01998749804656977
Mon May 18 18:54:08 2020,67.1,1250.9455937500004,0.0017988840878531555,0.1,219.8236302127612,211.72865201343689,387,2.0,211.72865201343689,304214016,5596918,0.021991801684900576
Mon May 18 18:54:15 2020,70.7,1235.39971875,0.0021925233294658396,0.1,253.23643842133941,246.87812091985126,386,2.0,246.87812091985126,304214016,5838626,0.014289187655899647
Mon May 18 18:54:22 2020,67.7,1205.01184375,0.001794864935006842,0.1,250.2041658814133,256.1272200235128,388,2.0,256.1272200235128,304214016,11218922,0.018431133477339542
Mon May 18 18:54:29 2020,68.5,1205.97878125,0.0021840102439872736,0.1,247.88516823322087,242.86194455977238,388,2.0,242.86194455977238,304214016,5953336,0.015708938276245518
Mon May 18 18:54:36 2020,67.4,1202.8602499999995,0.0,0.1,254.5181454936208,244.83246553826103,388,2.0,244.83246553826103,304214016,5599879,0.014186456878170722
Mon May 18 18:54:43 2020,67.3,1209.45746875,0.0021823458639596664,0.1,225.43633278592827,217.57988750006817,388,2.0,217.57988750006817,304214016,5436331,0.019798610227848828
