timeStamp,Power,currentCPUFrequency,userTime1Sec,percentCPU,interrupts,interruptsSoftware,numberOfProcesses,percentVirtualMemory,systemCalls,sharedMemoryUsedBytes,instructions,missRatio
Mon May 18 20:26:10 2020,157.3,2050.299281,23.74879038,73.3,42645.54575,32315.79444,463,13.1,32315.79444,313114624,38875777511,0.346548079
Mon May 18 20:26:18 2020,156.7,1957.533563,23.96637592,74.4,30886.7613,31806.20908,463,12.9,31806.20908,313114624,34781129399,0.175199822
Mon May 18 20:26:24 2020,160.8,2028.769969,24.12502983,76,36478.70889,30184.96586,463,12.9,30184.96586,313114624,35292398085,0.116776252
Mon May 18 20:26:32 2020,160.2,2272.026875,23.69540894,79.3,33760.79015,32145.98658,463,13.3,32145.98658,313114624,31978491625,0.142696524
Mon May 18 20:26:38 2020,159.9,2101.483938,21.17653705,70.1,39033.62126,28892.6611,463,13.1,28892.6611,313114624,38511540457,0.339081093
Mon May 18 20:26:46 2020,160.2,2096.862563,21.11053211,68.7,33469.48462,27162.25399,463,13.5,27162.25399,313114624,40809840810,0.351007257
Mon May 18 20:26:52 2020,160.1,2041.430438,20.91290678,67.9,31599.44151,27892.76985,463,13.3,27892.76985,313114624,37955296835,0.377305283
Mon May 18 20:27:00 2020,159.8,2136.84375,22.9783581,74.4,29225.33027,31039.43004,461,13.5,31039.43004,313114624,34229110181,0.334672542
Mon May 18 20:27:06 2020,159.2,2265.746313,23.34801743,76.2,42944.27876,31485.45915,461,13.3,31485.45915,313114624,35701254183,0.29280562
Mon May 18 20:27:14 2020,158.6,2209.926281,22.21098872,71.7,36744.78315,29287.19462,461,13.5,29287.19462,313114624,35167786148,0.104872293
Mon May 18 20:27:20 2020,159.5,2218.7245,20.60640717,72.6,28100.53697,27888.44101,462,13.4,27888.44101,313114624,32394193282,0.174601332
Mon May 18 20:27:28 2020,158.9,1996.2435,23.02459332,75,43561.99093,32256.91561,460,13.2,32256.91561,313114624,34573206913,0.174941507
Mon May 18 20:27:34 2020,163.9,2207.413094,22.65105175,76,30972.7988,26145.01538,460,13.2,26145.01538,313114624,35878526852,0.142506077
Mon May 18 20:27:42 2020,157.6,2126.147594,23.0430935,75.7,35932.23994,31339.79309,460,13.5,31339.79309,313114624,33623844078,0.22368894
Mon May 18 20:27:48 2020,160.3,2093.683406,22.62534274,74.5,34389.91,32624.22118,460,13.2,32624.22118,313114624,33092112798,0.142320237
Mon May 18 20:27:55 2020,159.5,2103.108031,22.74166046,75.6,34136.52819,30984.77487,460,13.6,30984.77487,313114624,34040298496,0.164541763
Mon May 18 20:28:03 2020,154.8,2176.473844,18.97297224,61.2,26359.32923,29922.11579,457,13.5,29922.11579,313114624,33310983401,0.124403779
Mon May 18 20:28:09 2020,160.4,2059.018813,22.30988392,74.1,30663.88813,31044.94874,457,13.7,31044.94874,313114624,31629051934,0.269144842
Mon May 18 20:28:17 2020,159.5,2223.418406,23.25813252,77.9,34771.39139,33857.10371,457,13.6,33857.10371,313114624,35879424025,0.21385123
Mon May 18 20:28:23 2020,159.7,2197.151219,22.8511983,72.7,39831.67514,29138.60652,457,13.8,29138.60652,313114624,35430005214,0.336209851
Mon May 18 20:28:31 2020,160.9,2231.068313,23.36709198,76.6,30330.77588,31289.05797,460,13.9,31289.05797,313114624,32969277013,0.166318099
Mon May 18 20:28:37 2020,159.8,2218.251875,23.21594657,75.8,33774.21617,32253.89533,459,13.6,32253.89533,313114624,38803996617,0.204821954
Mon May 18 20:28:45 2020,153.9,2161.799406,22.83283793,73.2,41141.21545,25420.90598,460,13.7,25420.90598,313114624,40450004938,0.328187919
Mon May 18 20:28:51 2020,160.3,2227.051188,22.03666949,72.5,29710.0587,28327.28837,460,14.1,28327.28837,313114624,35837967189,0.219087112
Mon May 18 20:28:59 2020,161.4,2206.197125,22.49295878,73.7,30084.51261,29701.87998,461,13.9,29701.87998,313114624,32202135655,0.132492607
Mon May 18 20:29:05 2020,163.8,2221.005875,21.78280063,72.4,34320.86127,28148.40927,456,14.1,28148.40927,313114624,33580523149,0.181235621
Mon May 18 20:29:13 2020,154.9,2079.369656,23.10188834,75.5,30605.10262,35217.7491,459,13.9,35217.7491,313114624,37512321912,0.368540848
Mon May 18 20:29:19 2020,161,2240.123563,23.59887831,76.4,31157.10204,29703.64812,461,14.2,29703.64812,313114624,32212913886,0.318773046
Mon May 18 20:29:27 2020,161.4,2150.525031,23.19475639,72.3,32065.67972,30858.06199,463,14,30858.06199,313114624,34396962749,0.226988776
Mon May 18 20:29:33 2020,163,2036.451188,22.90663724,74.8,34109.38709,32890.77154,463,14.2,32890.77154,313114624,30068082385,0.299087125
Mon May 18 20:29:41 2020,157.4,2256.853531,23.09585299,76.9,34011.6409,30582.2621,459,14.1,30582.2621,313114624,35383663561,0.249326106
Mon May 18 20:29:47 2020,156.9,2062.676,23.1275022,74.2,31698.65498,31124.07086,460,14.2,31124.07086,313114624,31253693330,0.136577286
Mon May 18 20:29:55 2020,159.8,2221.814469,24.55119891,78.7,32206.77928,28408.60346,460,13.8,28408.60346,313114624,36053792584,0.318306925
Mon May 18 20:30:01 2020,159.3,2180.496031,22.92112614,74.2,29625.52816,31611.87974,463,14.2,31611.87974,313114624,40729765317,0.325073019
Mon May 18 20:30:09 2020,159.9,2083.988406,22.38875195,72.2,36481.23749,27104.61923,464,14.3,27104.61923,313114624,34783593953,0.254998361
Mon May 18 20:30:17 2020,157.7,2144.157156,17.11879027,60.1,31386.84089,27021.3879,462,14.3,27021.3879,313114624,33847517308,0.196136977
Mon May 18 20:30:23 2020,153.8,2197.896,21.05096931,73.9,41496.59715,32577.24135,462,14.4,32577.24135,313114624,32609448115,0.101350908
Mon May 18 20:30:31 2020,157.3,2026.368469,22.29579762,72.8,40097.79205,30929.24885,463,14.4,30929.24885,313114624,32673228293,0.252402815
Mon May 18 20:30:37 2020,157,2267.484188,22.47613674,76.1,33000.13888,31185.55771,463,14.2,31185.55771,313114624,36956932414,0.186446671
Mon May 18 20:30:45 2020,164.5,2038.985156,23.82533493,74,30624.93699,31185.68083,458,14.6,31185.68083,313114624,32645481425,0.3046111
Mon May 18 20:30:51 2020,156.6,2275.841875,22.11309825,75.5,38334.02585,31406.14252,460,14.4,31406.14252,313114624,33094045912,0.286415036
Mon May 18 20:30:59 2020,165.9,1781.741688,23.37109769,69.3,32195.41082,31327.97249,460,14.8,31327.97249,313114624,18072312074,0.081702609
Mon May 18 20:31:05 2020,130.1,1690.862125,8.295249568,29.7,16829.63357,21111.71673,464,12.8,21111.71673,313114624,26401155309,0.103102723
Mon May 18 20:31:13 2020,182.5,2095.287688,21.92355011,67.9,36325.33567,31178.1297,462,14.6,31178.1297,313114624,26980384134,0.086087791
Mon May 18 20:31:19 2020,131.5,2096.061813,13.85986049,46,32370.4115,26054.49824,462,14.9,26054.49824,313114624,31222958714,0.334706942
Mon May 18 20:31:27 2020,154.4,2193.2585,21.68941009,70.5,37190.89048,30789.34889,462,14.7,30789.34889,313114624,36577718070,0.316077967
Mon May 18 20:31:33 2020,156.3,2115.862031,20.86832406,65.5,47695.14131,30811.64731,462,14.9,30811.64731,313114624,39525222213,0.298624255
Mon May 18 20:31:41 2020,161.8,2139.806313,20.69495557,67.3,34521.27885,27647.2708,463,14.8,27647.2708,313114624,41926188522,0.332041098
Mon May 18 20:31:48 2020,160.9,1975.892094,19.90509643,65.9,35756.14875,29249.22404,463,14.5,29249.22404,313114624,31986401105,0.184383758
Mon May 18 20:31:55 2020,159,2091.855969,20.35056669,69.9,41089.29075,28822.69289,463,14.8,28822.69289,313114624,40965276622,0.340228768
Mon May 18 20:32:02 2020,159.4,2076.112531,22.03119934,70.3,35004.9083,32591.08639,464,14.5,32591.08639,313114624,38354162451,0.287064919
Mon May 18 20:32:09 2020,161.4,2161.347594,22.516817,72.4,33158.64188,29746.79227,464,14.9,29746.79227,313114624,32575847218,0.160323386
Mon May 18 20:32:16 2020,162.4,2113.457531,22.1705199,73.2,37812.52544,29211.47538,464,14.5,29211.47538,313114624,40248670769,0.343698626
Mon May 18 20:32:23 2020,157.9,2124.894813,22.54588599,72.7,35370.35974,28845.89562,462,14.6,28845.89562,313114624,40349642815,0.321981417
Mon May 18 20:32:30 2020,160.2,2248.478813,22.34285021,71.8,32843.6512,30273.60858,463,14.9,30273.60858,313114624,32160898829,0.305902162
Mon May 18 20:32:37 2020,162.9,2029.851406,20.13698498,66.1,33985.40896,29953.40897,463,14.8,29953.40897,313114624,39816279792,0.276697053
Mon May 18 20:32:44 2020,160.7,2118.753156,21.79029118,69.4,40912.72026,28832.53586,463,15,28832.53586,313114624,40230267935,0.379310246
