timestamp,Power,currentCPUFrequency,userTime1Sec,idleTime1Sec,percentCPU,contextSwitches,interrupts,interruptsSoftware,numberOfProcesses
Wed Dec 18 09:49:03 2019,68.3,1202.6385,0.003915271,31.98776556,0,489.2131342,228.0645464,207.5093727,361
Wed Dec 18 09:49:09 2019,68.6,1201.993625,0.00391486,31.99223292,0,349.7927082,181.258001,173.6240247,361
Wed Dec 18 09:49:13 2019,68.9,1202.14975,0.002434705,31.99202975,0,357.171291,168.2381473,143.8910927,361
Wed Dec 18 09:49:17 2019,75.5,1200.403406,0.017041196,31.97658637,0.1,408.7452495,201.0861084,169.6816193,361
Wed Dec 18 09:49:21 2019,71.5,1203.820063,0.004869352,31.98677095,0,514.9339363,234.215814,193.5567278,361
Wed Dec 18 09:49:25 2019,85.9,1201.044375,0.002434124,31.99169282,0,331.5277001,166.7374997,116.837956,361
Wed Dec 18 09:49:30 2019,70.2,1201.488875,0.001958017,31.99007521,0,315.8280775,156.2497247,122.3760375,361
Wed Dec 18 09:49:35 2019,70.1,1202.342125,0,31.99453693,0,301.3070146,142.1370322,104.7428543,361
Wed Dec 18 09:49:40 2019,68.7,1209.247438,0.001957855,31.98742588,0,464.7946446,214.5808469,171.3122637,361
Wed Dec 18 09:49:45 2019,69.3,1200.912188,0.001957935,31.9926507,0,310.3326276,152.5231022,118.2592474,361
Wed Dec 18 09:49:51 2019,76.1,1200.683844,0.001957246,31.99118456,0,338.6035442,164.4086573,121.349247,362
Wed Dec 18 09:49:55 2019,69.2,1200.715906,0.002434665,31.99392697,0,325.0277187,155.5750653,115.6465666,362
Wed Dec 18 09:49:59 2019,77.1,1208.102,0.021899201,31.96066709,0.1,562.5661386,262.5470863,202.2026216,362
Wed Dec 18 09:50:03 2019,68.1,1200.5035,0.00243381,31.99243377,0,342.4370811,166.7159919,128.2617923,362
Wed Dec 18 09:50:07 2019,68.3,1202.081688,0.002434755,31.99268405,0,321.6311692,165.5633573,131.9637348,362
Wed Dec 18 09:50:12 2019,69.4,1201.012219,0.003915939,31.99322073,0,302.5062792,139.0158306,99.85644168,362
Wed Dec 18 09:50:17 2019,69.2,1200.479563,0.003915504,31.99162082,0,334.9713189,158.7736643,109.438321,362
Wed Dec 18 09:50:22 2019,81.1,1203.659875,0.001957744,31.98758007,0,497.4627637,225.5321148,198.5152469,362
Wed Dec 18 09:50:28 2019,68.9,1201.076313,0.00195829,31.99062527,0,355.6254622,172.3295191,159.9922922,362
Wed Dec 18 09:50:33 2019,69,1200.643781,0,31.99142301,0,361.029278,175.0326326,161.7191885,362
Wed Dec 18 09:50:37 2019,68.8,1200.868031,0.002434959,31.99048613,0,358.6694023,177.5084822,165.0901933,362
Wed Dec 18 09:50:41 2019,85.3,1203.006969,0.019478388,31.9713395,0.1,570.4732956,270.5061167,244.4537724,362
Wed Dec 18 09:50:45 2019,86,1205.426344,0.002434445,31.99347179,0,359.5674771,166.5160151,142.9019019,362
Wed Dec 18 09:50:49 2019,70.2,1200.735938,0.002434755,31.99024929,0,378.8479176,187.7196301,150.2243992,362
Wed Dec 18 09:50:54 2019,69,1200.832,0.00195793,31.99258179,0,309.1572011,149.3900851,114.9305111,362
Wed Dec 18 09:50:59 2019,69.2,1205.081781,0.003916202,31.98557898,0,471.5107082,222.6360777,182.8866285,362
Wed Dec 18 09:51:04 2019,86.8,1200.479563,0.001957393,31.99358915,0,306.5277492,144.6513452,105.8949632,362
Wed Dec 18 09:51:10 2019,69.2,1200.980313,0.001957842,31.99112863,0,339.2939162,178.3593524,138.8109559,362
Wed Dec 18 09:51:15 2019,68.3,1201.985563,0,31.99420843,0,293.0632688,135.4707963,95.53431875,362
Wed Dec 18 09:51:19 2019,75.2,1200.56375,0.002434203,31.99030213,0,348.0910976,164.7955756,127.5522623,362
Wed Dec 18 09:51:23 2019,68.3,1203.820188,0.004868287,31.98708151,0,488.5326276,217.1256123,170.3900545,362
Wed Dec 18 09:51:27 2019,69.5,1200.896,0.017035489,31.97804661,0.1,366.7497431,190.0673851,151.6158526,362
Wed Dec 18 09:51:32 2019,69,1200.4075,0.003915735,31.99351241,0,327.3554418,150.7557956,111.9900196,362
Wed Dec 18 09:51:37 2019,68.6,1200.667844,0.001958068,31.99092083,0,330.9135525,167.0232309,128.8408979,362
Wed Dec 18 09:51:42 2019,74.5,1203.796,0.003916009,31.98791676,0,429.7819508,214.5972747,181.8986024,362
Wed Dec 18 09:51:47 2019,70,1201.02825,0.001957472,31.99097057,0,331.7915629,156.793535,116.6653519,362
Wed Dec 18 09:51:53 2019,68.9,1200.567625,0.001958085,31.99315453,0,323.8672966,155.08035,122.5761352,362
Wed Dec 18 09:51:58 2019,69.3,1200.659781,0.003916007,31.99182024,0,332.2732049,170.1505098,135.689647,362
Wed Dec 18 09:52:02 2019,76.3,1203.127156,0.00973854,31.98136433,0.1,511.516797,264.4013525,228.6122191,362
Wed Dec 18 09:52:06 2019,68.7,1202.682531,0.002434905,31.99221999,0,330.4166415,166.5475186,130.510921,362
Wed Dec 18 09:52:10 2019,68.8,1200.623688,0.01704361,31.97868283,0.1,344.7678916,171.4100252,130.9923204,362
Wed Dec 18 09:52:14 2019,69.2,1200.651781,0.002434678,31.99409834,0,299.7088126,144.3763817,110.534363,362
Wed Dec 18 09:52:19 2019,82.4,1205.197969,0.003916118,31.98489631,0,486.5777003,233.9880692,196.9807511,362
Wed Dec 18 09:52:24 2019,69.8,1204.677281,0.001957888,31.99188025,0,357.314452,174.0561906,163.0920211,362
Wed Dec 18 09:52:29 2019,69.4,1200.595719,0.001957264,31.98952785,0,369.9229542,186.1358357,163.4315697,362
Wed Dec 18 09:52:35 2019,68.9,1200.715875,0.001957931,31.99258806,0,342.0504978,165.2493532,150.1732867,362
Wed Dec 18 09:52:40 2019,69,1203.996313,0.001957853,31.98544923,0,501.2104428,238.0749603,219.2795687,362
Wed Dec 18 09:52:44 2019,87.2,1204.244688,0.002434166,31.9946721,0,339.5660954,157.9773447,142.1552686,362
Wed Dec 18 09:52:48 2019,68.6,1200.395406,0.002434718,31.9897586,0,371.7814247,182.6038432,158.7436076,362
Wed Dec 18 09:52:52 2019,69.2,1200.703844,0.002434112,31.99152929,0,321.3027366,149.9412771,112.4559578,362
Wed Dec 18 09:52:56 2019,74.9,1202.49425,0.014607774,31.97641721,0.1,367.3855152,190.3879873,148.7558315,362
Wed Dec 18 09:53:01 2019,69.2,1203.147188,0.003915265,31.98575783,0,477.8580994,221.4082386,172.6631887,362
Wed Dec 18 09:53:06 2019,75.2,1201.540969,0.001957763,31.99376022,0,312.0673956,153.0970535,116.4868886,362
Wed Dec 18 09:53:11 2019,69.7,1200.647656,0.001957759,31.99173982,0,303.2568691,146.2445973,112.9626943,362
Wed Dec 18 09:53:17 2019,69.9,1200.920281,0.001957689,31.99255765,0,322.0398809,147.6097691,108.4559842,362
Wed Dec 18 09:53:22 2019,78.2,1207.869563,0.003916321,31.98655605,0,478.9661224,214.2227874,158.8068378,362
Wed Dec 18 09:53:26 2019,68.5,1201.272625,0.002433711,31.99356721,0,315.4089693,156.4876291,119.7385902,362
Wed Dec 18 09:53:30 2019,86.5,1200.515594,0.002434728,31.99232574,0,333.0707885,158.9877375,115.6495793,362
Wed Dec 18 09:53:34 2019,69.8,1200.960219,0,31.9928565,0,301.1350137,138.7606773,101.0275106,362
Wed Dec 18 09:53:38 2019,69.6,1201.729281,0.017042843,31.97724245,0.1,354.4911299,182.3584178,144.8641637,362
Wed Dec 18 09:53:43 2019,78.4,1203.023,0.003915796,31.98813357,0,453.253331,197.5518838,150.5623376,362
Wed Dec 18 09:53:48 2019,70.5,1200.856063,0.003916159,31.99110249,0,326.9992726,158.2128217,113.1769937,362
Wed Dec 18 09:53:54 2019,68.8,1201.092313,0.001958124,31.99182288,0,334.643318,161.1535698,111.2214187,362
Wed Dec 18 09:53:59 2019,69.3,1200.920125,0.001957557,31.99040327,0,307.3365141,147.4040733,110.0147267,363
Wed Dec 18 09:54:04 2019,68.1,1202.838875,0.007830216,31.98447425,0,479.2092108,224.7271953,177.5501447,363
Wed Dec 18 09:54:08 2019,68.6,1200.699813,0.002434638,31.99114181,0,316.7463889,159.7122453,122.2188218,363
Wed Dec 18 09:54:12 2019,69.3,1200.579719,0.002434641,31.9936154,0,303.1127857,142.6699538,105.9068769,363
Wed Dec 18 09:54:16 2019,69.4,1200.599719,0.00243498,31.99076656,0,312.6514253,144.6378089,95.93820995,363
Wed Dec 18 09:54:20 2019,81.8,1201.40075,0.004870051,31.9840613,0,523.5305047,251.0511397,214.0387505,363
Wed Dec 18 09:54:25 2019,73.2,1200.719875,0.011748886,31.98046865,0,393.5876928,202.4724748,181.9119237,363
Wed Dec 18 09:54:30 2019,71.2,1201.781281,0.001957571,31.99061619,0,361.954775,177.7473963,163.6528891,363
Wed Dec 18 09:54:36 2019,70.1,1202.922844,0.001957758,31.99172103,0,340.2583144,167.7798478,160.7319195,363
Wed Dec 18 09:54:41 2019,69.8,1204.336719,0.003915604,31.98656791,0,490.233603,231.6079682,214.5750914,363
Wed Dec 18 09:54:46 2019,69.1,1201.168469,0.001957511,31.99160306,0,357.6372685,170.4992123,144.2685643,363
Wed Dec 18 09:54:50 2019,79.7,1200.59575,0.002434528,31.98726644,0,371.7524611,185.2675985,163.6002972,363
Wed Dec 18 09:54:54 2019,68.7,1201.108406,0,31.99229245,0,310.3566375,147.7541011,109.7810537,363
Wed Dec 18 09:54:58 2019,68.8,1201.412813,0.002434215,31.9928843,0,323.9939816,158.9542224,124.8752161,362
Wed Dec 18 09:55:02 2019,74.5,1203.551688,0.002434014,31.98538423,0,484.6122822,228.3105579,184.0114944,362
Wed Dec 18 09:55:07 2019,68.5,1200.475531,0.015661057,31.97987867,0.1,352.1780224,175.7953664,132.531696,362
Wed Dec 18 09:55:12 2019,68.3,1200.972188,0.001957663,31.99213176,0,322.0355938,150.7400652,103.3646161,362
Wed Dec 18 09:55:18 2019,68.4,1200.888125,0.001957975,31.99135671,0,342.0582666,165.057309,110.429801,362
Wed Dec 18 09:55:23 2019,71.9,1203.651875,0.003915859,31.98669548,0,455.4144193,214.3932885,175.0389041,362
Wed Dec 18 09:55:27 2019,70.5,1200.707906,0.002433897,31.99113672,0,333.6872219,165.2615782,130.2134673,362
Wed Dec 18 09:55:31 2019,70.3,1200.884063,0,31.99091412,0,328.5987527,159.4312467,116.8351121,362
Wed Dec 18 09:55:35 2019,69.5,1201.336781,0.00243472,31.99222448,0,310.6703077,143.1615525,101.7713077,362
Wed Dec 18 09:55:39 2019,72,1205.270031,0.004869395,31.98705909,0,488.4003695,224.2356632,182.3588618,362
Wed Dec 18 09:55:43 2019,71.7,1203.796063,0,31.99119767,0,304.0405258,140.944327,100.2919909,362
Wed Dec 18 09:55:48 2019,86.2,1200.463531,0.011749015,31.98081934,0,355.9951602,176.8226786,128.4558994,362
Wed Dec 18 09:55:53 2019,71,1200.868125,0.001957993,31.99165112,0,334.6210402,158.401651,108.472824,363
Wed Dec 18 09:55:59 2019,69.6,1200.751844,0.003916286,31.99018422,0,320.3522151,159.9802932,128.0625603,363
Wed Dec 18 09:56:04 2019,87.1,1202.258063,0.005872357,31.98477259,0,461.1757908,219.6261618,184.5877635,363
Wed Dec 18 09:56:08 2019,72.1,1201.408813,0.002434587,31.99290659,0,326.234646,159.95236,118.5643825,363
Wed Dec 18 09:56:12 2019,69,1200.831938,0.002434097,31.99376871,0,324.4651072,154.5651486,109.2909476,363
Wed Dec 18 09:56:16 2019,69.3,1200.952156,0.002434609,31.99320257,0,312.3603904,147.5373317,107.1228151,363
Wed Dec 18 09:56:20 2019,76.4,1203.403531,0.002434704,31.98471006,0,531.982884,247.6094247,205.4890408,363
Wed Dec 18 09:56:24 2019,87.6,1201.144406,0.00243479,31.99070105,0,350.1227499,175.3048539,166.2961323,363
Wed Dec 18 09:56:29 2019,68.3,1200.647656,0.001957719,31.99109473,0,386.0622899,188.724162,165.8188436,363
Wed Dec 18 09:56:34 2019,69.3,1203.643875,0.011747941,31.98376904,0,373.780319,178.3729024,159.3803979,363
Wed Dec 18 09:56:40 2019,70.1,1207.380906,0.003916282,31.98427221,0,496.780327,249.8587691,235.7601552,363
Wed Dec 18 09:56:45 2019,70,1204.945625,0.001957775,31.99200288,0,348.679745,165.2362183,144.8753573,363
Wed Dec 18 09:56:49 2019,80,1200.639719,0,31.99054527,0,361.8079783,176.0344336,156.3127336,363
Wed Dec 18 09:56:53 2019,71.1,1200.679875,0.00243465,31.99130538,0,332.3297705,161.1738521,120.2717265,363
Wed Dec 18 09:56:57 2019,71.5,1200.812,0.002433685,31.99079094,0,348.7470781,177.1722769,140.4236316,363
Wed Dec 18 09:57:01 2019,70.5,1203.671906,0.00486869,31.98486032,0,493.1983181,233.4536955,191.8263942,363
Wed Dec 18 09:57:06 2019,69.7,1202.081813,0.001957758,31.9917273,0,307.9553702,153.0966939,119.2274764,363
Wed Dec 18 09:57:11 2019,70.3,1200.844094,0.001957701,31.99274554,0,307.3590167,142.9121542,105.5200701,363
Wed Dec 18 09:57:17 2019,69.4,1200.415438,0.015661808,31.97945484,0.1,325.178295,160.5335352,120.2043788,363
Wed Dec 18 09:57:22 2019,72.6,1201.152531,0.003914949,31.98513572,0,471.9471372,221.3903825,169.9087993,363
Wed Dec 18 09:57:27 2019,77,1200.779969,0,31.99315621,0,326.9202158,153.6720775,114.9114771,362
Wed Dec 18 09:57:31 2019,68.5,1200.655719,0.002434847,31.99145661,0,325.7825477,165.326121,129.7773527,362
Wed Dec 18 09:57:35 2019,69.3,1203.419469,0.00243386,31.99309562,0,307.883347,140.433748,98.8147343,362
Wed Dec 18 09:57:39 2019,74.5,1208.850906,0.004868746,31.98522628,0,483.2230319,228.5876206,187.690155,362
Wed Dec 18 09:57:43 2019,68.4,1202.350156,0.002434942,31.99270297,0,304.6112445,142.9310955,104.2155177,362
Wed Dec 18 09:57:48 2019,69.2,1200.543625,0.00195799,31.99160101,0,318.9565949,155.0728196,113.1718305,362
Wed Dec 18 09:57:53 2019,69,1202.318063,0.003915353,31.99235097,0,327.3235272,157.0056632,107.2806776,363
Wed Dec 18 09:57:59 2019,77,1200.651781,0.001957766,31.99185882,0,315.2003715,151.9226635,114.3335509,363
Wed Dec 18 09:58:04 2019,86.9,1204.621156,0.021533275,31.96908292,0.1,513.6664844,244.3047914,201.8255127,363
Wed Dec 18 09:58:09 2019,75.7,1200.976313,0.001957914,31.99231871,0,315.8115672,154.2836423,113.9506089,363
Wed Dec 18 09:58:13 2019,68.8,1200.691938,0.002434429,31.99082707,0,310.8765404,151.9083486,112.2271614,363
Wed Dec 18 09:58:17 2019,68.3,1200.527594,0.0024348,31.99083347,0,346.7154795,162.401141,110.7833871,363
Wed Dec 18 09:58:21 2019,76,1203.187344,0.004870002,31.9861692,0,533.0216532,242.0390696,191.8780552,363
Wed Dec 18 09:58:25 2019,69.8,1200.96425,0,31.98917447,0,368.8530278,180.4093027,160.4449804,363
Wed Dec 18 09:58:30 2019,69.8,1200.611625,0.001957773,31.99000753,0,360.2301949,179.3319883,164.8444696,363
Wed Dec 18 09:58:35 2019,86.7,1200.447563,0.001957792,31.99423626,0,342.6135935,158.581149,141.1568005,363
Wed Dec 18 09:58:41 2019,68.9,1205.614438,0.005873399,31.98653034,0,490.820367,228.0836568,206.1563009,363
Wed Dec 18 09:58:46 2019,69.3,1200.639813,0.009789654,31.9827984,0,373.3773894,188.744522,161.5292849,363
Wed Dec 18 09:58:50 2019,78.1,1201.308688,0,31.9885298,0,392.8885708,187.6809716,155.06197,363
Wed Dec 18 09:58:54 2019,71.9,1200.715875,0.002434825,31.99360323,0,310.927179,154.6114007,119.3064352,363
Wed Dec 18 09:58:58 2019,71.4,1201.372813,0.002434359,31.99234248,0,314.5191484,153.6080361,115.6320399,363
Wed Dec 18 09:59:02 2019,72,1206.391531,0.004868865,31.98600494,0,503.1971398,248.3120864,204.2488632,362
Wed Dec 18 09:59:06 2019,71.2,1201.132438,0.002434824,31.99115282,0,315.0662284,156.802667,119.5498595,362
Wed Dec 18 09:59:11 2019,70.2,1200.595781,0.00195778,31.99209057,0,307.958867,143.8968641,106.6990353,362
Wed Dec 18 09:59:16 2019,75.3,1200.603781,0,31.99226063,0,310.8591438,143.4885091,101.0096462,362
Wed Dec 18 09:59:22 2019,71,1201.144438,0.003916076,31.98455186,0,469.7333328,221.2583018,175.0486034,362
Wed Dec 18 09:59:27 2019,71,1200.455531,0.011747113,31.9834726,0,336.7505685,166.8090025,124.7151815,362
Wed Dec 18 09:59:31 2019,71.1,1200.65575,0.002433947,31.99179857,0,320.0640225,162.1008662,128.5123984,362
Wed Dec 18 09:59:35 2019,70,1200.591688,0.002434414,31.99307458,0,318.9082917,147.2820737,108.3314426,362
Wed Dec 18 09:59:39 2019,71,1209.780281,0.004868082,31.98573457,0,488.512056,235.615182,193.7496744,362
Wed Dec 18 09:59:43 2019,70.7,1202.746594,0.002434812,31.99099704,0,306.5428516,147.7930984,107.6186977,362
Wed Dec 18 09:59:48 2019,83.2,1200.575781,0.001957815,31.99266054,0,337.7231469,168.1763381,128.4326866,362
Wed Dec 18 09:59:53 2019,69.4,1201.997563,0.001957834,31.99100336,0,349.8648899,167.394785,134.3073948,362
Wed Dec 18 09:59:58 2019,69.5,1201.076344,0.001957995,31.99167617,0,354.5928487,171.9119388,154.4857855,362
Wed Dec 18 10:00:04 2019,87.6,1201.573031,0.005873078,31.98282555,0,537.9739525,258.0238972,236.8808161,362
Wed Dec 18 10:00:09 2019,68.7,1201.112344,0.009785852,31.98407959,0,397.6970367,193.3684411,168.5123763,362
Wed Dec 18 10:00:13 2019,73.7,1202.898844,0.002434628,31.99100941,0,351.07333,170.1804838,148.7557591,362
Wed Dec 18 10:00:17 2019,73,1200.567625,0.002434773,31.99048296,0,391.0245501,183.3384098,150.9559284,362
Wed Dec 18 10:00:21 2019,76.6,1206.864281,0.002434354,31.98741147,0,557.7104998,256.5809109,213.0059744,362
Wed Dec 18 10:00:25 2019,87.5,1200.675906,0.002434951,31.99281982,0,372.3039919,183.3518024,162.6547198,362
Wed Dec 18 10:00:30 2019,71.7,1201.084344,0,31.99212188,0,359.2530669,178.9413096,165.0410547,362
Wed Dec 18 10:00:35 2019,72.1,1201.016281,0.001957547,31.99218547,0,348.2475553,162.2806202,140.1603426,362
Wed Dec 18 10:00:40 2019,69,1209.403594,0.003915842,31.98655143,0,498.4866251,233.7757386,214.7839072,362
Wed Dec 18 10:00:46 2019,71,1201.9055,0.003915485,31.99147051,0,359.833075,175.2179555,147.4180117,362
Wed Dec 18 10:00:51 2019,85,1202.642375,0.003916128,31.99084566,0,367.5285672,175.8341254,148.02962,362
Wed Dec 18 10:00:55 2019,69.7,1203.459625,0.024348655,31.97221916,0.1,409.7878672,196.250161,170.9275596,361
Wed Dec 18 10:00:59 2019,69.4,1206.59975,0.002433717,31.98634393,0,492.0975989,229.4995231,187.8829606,361
Wed Dec 18 10:01:03 2019,69.4,1208.782781,0.009737568,31.97573788,0.1,445.7371607,245.3867056,287.745125,361
Wed Dec 18 10:01:07 2019,69.4,1201.196531,0.00243474,31.99004678,0,329.9072486,166.0492572,131.2324775,361
Wed Dec 18 10:01:12 2019,72.7,1201.773313,0.001958203,31.99311339,0,304.3046775,143.3404272,104.9596571,361
Wed Dec 18 10:01:17 2019,71.3,1200.683813,0.001956976,31.99068479,0,325.8364849,157.5365588,107.6336737,361
Wed Dec 18 10:01:23 2019,78.6,1204.649281,0.00195787,31.98768265,0,467.5393938,212.2331252,165.8316024,362
Wed Dec 18 10:01:28 2019,69.2,1201.152438,0.001957415,31.99198869,0,309.27155,150.7209453,115.0959946,362
Wed Dec 18 10:01:32 2019,68.9,1200.82,0.002434635,31.9935375,0,312.3636604,158.9816604,120.5144286,362
Wed Dec 18 10:01:37 2019,68.9,1200.860063,0.011745611,31.98329931,0,350.6064944,174.8138467,134.6830085,362
Wed Dec 18 10:01:41 2019,68.9,1201.268688,0.004869263,31.98375224,0,485.4654942,237.3765581,193.7966567,362
Wed Dec 18 10:01:45 2019,69.9,1200.755938,0.002434565,31.99505296,0,328.9097288,157.5163542,107.6077721,362
Wed Dec 18 10:01:49 2019,79,1200.779844,0.002433778,31.98957954,0,321.5020889,159.8992221,120.9587723,362
Wed Dec 18 10:01:54 2019,70.7,1201.440906,0.00195777,31.99192772,0,321.2701389,152.901876,110.4182561,362
Wed Dec 18 10:01:59 2019,70.9,1207.056406,0.003915177,31.98699535,0,457.6841807,217.2923185,179.1193436,362
Wed Dec 18 10:02:05 2019,72.3,1203.800063,0.003915986,31.98969312,0,334.6210402,151.9402734,112.9762084,362
Wed Dec 18 10:02:10 2019,70.4,1200.699844,0.00391502,31.99158427,0,323.7721372,165.4095864,121.5613647,362
Wed Dec 18 10:02:14 2019,69.6,1201.484906,0.002434163,31.99220678,0,306.4611454,143.1287955,101.9914376,362
Wed Dec 18 10:02:18 2019,69.2,1202.382156,0.002434378,31.9925917,0,339.352251,162.3729924,121.9623226,362
Wed Dec 18 10:02:22 2019,80.7,1204.761375,0.017039611,31.97361295,0.1,551.1097047,257.2981263,220.2978281,362
Wed Dec 18 10:02:26 2019,75.1,1200.940188,0.002434897,31.99211093,0,362.5561548,172.3907036,150.4766311,362
Wed Dec 18 10:02:30 2019,78.1,1201.00825,0.002434272,31.99119767,0,373.6606942,188.6560508,169.6687321,362
Wed Dec 18 10:02:35 2019,76.9,1200.735906,0.001957715,31.99298355,0,347.1029239,161.9030559,141.7385882,362
Wed Dec 18 10:02:40 2019,68.3,1207.66125,0.00391577,31.98596275,0,497.3027201,236.3166863,217.129416,362
Wed Dec 18 10:02:46 2019,69.8,1200.972188,0.001957869,31.99158586,0,356.5280162,172.4882934,147.6233521,362
Wed Dec 18 10:02:51 2019,69.6,1200.804,0.001958017,31.99008147,0,365.1701673,176.8089336,152.1379196,362
Wed Dec 18 10:02:55 2019,69.2,1201.088406,0.002434852,31.99151892,0,319.2090822,158.7523429,120.7686535,362
Wed Dec 18 10:02:59 2019,69.6,1214.931156,0.002434294,31.98662501,0,494.6485695,236.8568199,194.013243,362
Wed Dec 18 10:03:03 2019,68.8,1203.535781,0.014604524,31.97903959,0.1,326.4111135,163.8140786,120.0005063,362
Wed Dec 18 10:03:07 2019,68.8,1202.538344,0.002434344,31.99214778,0,326.2020851,164.8050833,129.9939653,362
Wed Dec 18 10:03:11 2019,86.6,1200.844094,0.002434123,31.99168503,0,321.0608884,151.6458935,110.2657941,362
Wed Dec 18 10:03:16 2019,68.1,1201.208531,0.001957523,31.99376098,0,298.3265525,136.2436224,97.68041318,362
Wed Dec 18 10:03:21 2019,84.6,1204.949656,0.003915715,31.98551812,0,499.2536647,231.6145433,178.7523905,362
Wed Dec 18 10:03:27 2019,69.4,1201.464844,0.003914542,31.99159783,0,313.5548468,154.428698,119.1978163,362
Wed Dec 18 10:03:32 2019,69.5,1201.220563,0.003915911,31.99103726,0,314.0560852,154.6784959,120.6100677,362
Wed Dec 18 10:03:36 2019,69,1204.096438,0.002434015,31.99269406,0,315.4483529,161.1317975,125.5951775,362
Wed Dec 18 10:03:40 2019,86.6,1203.711938,0.004868997,31.98444258,0,493.4728658,232.9815158,191.3515898,362
Wed Dec 18 10:03:44 2019,68.3,1202.850719,0.014607457,31.97815893,0.1,350.3355211,168.4726759,122.2157273,362
Wed Dec 18 10:03:48 2019,68.4,1200.499531,0.002434269,31.99115874,0,349.3175528,163.8262809,116.8448957,362
Wed Dec 18 10:03:52 2019,69,1202.314063,0,31.99250936,0,312.1101666,149.2383246,107.850861,362
Wed Dec 18 10:03:57 2019,68.9,1202.338,0,31.99308647,0,331.8541189,165.8291674,122.3650881,362
Wed Dec 18 10:04:02 2019,80.7,1203.832156,0.003915375,31.98665953,0,458.4904622,222.1975554,182.0649573,362
Wed Dec 18 10:04:08 2019,75.2,1202.097656,0.005873702,31.98622578,0,338.9126328,160.5478676,128.4382941,362
Wed Dec 18 10:04:13 2019,68.3,1201.004281,0,31.99265696,0,308.7663404,146.6493272,109.8401503,362
Wed Dec 18 10:04:17 2019,68.5,1200.739938,0,31.98994553,0,328.6888383,152.6577049,104.4500086,362
Wed Dec 18 10:04:21 2019,74.1,1202.233969,0.002434897,31.98724893,0,513.0329108,234.4806327,195.7657619,362
Wed Dec 18 10:04:25 2019,72.3,1201.080313,0.002434797,31.99080231,0,371.0631153,192.3489902,174.8184493,362
Wed Dec 18 10:04:29 2019,76.7,1200.623781,0.017043121,31.97776408,0.1,395.1569294,202.5696644,191.8568456,362
Wed Dec 18 10:04:34 2019,68.6,1201.132438,0.001957705,31.99085673,0,342.7941383,164.4472166,150.3517408,362
Wed Dec 18 10:04:39 2019,86.6,1203.543688,0.001957669,31.98634644,0,486.2848678,232.17949,215.5393073,362
Wed Dec 18 10:04:45 2019,70.5,1206.231313,0.001957797,31.99235363,0,352.5991609,171.1114196,159.3646402,362
Wed Dec 18 10:04:50 2019,79.8,1200.8,0.001957414,31.99198243,0,379.7384111,185.7586351,157.9633494,362
Wed Dec 18 10:04:55 2019,73.9,1200.892188,0.001957926,31.99250663,0,332.8473762,163.4867995,125.1114549,362
Wed Dec 18 10:04:59 2019,73.6,1201.164563,0.004868276,31.98700365,0,464.4334751,221.0197041,184.2642247,362
Wed Dec 18 10:05:03 2019,68.4,1201.689094,0.00486861,31.99163378,0,342.5066864,173.0790718,136.5644997,362
Wed Dec 18 10:05:07 2019,68.8,1201.560969,0.00243444,31.9934017,0,309.660683,162.1336595,130.2425042,362
Wed Dec 18 10:05:11 2019,68.8,1200.435406,0.017039503,31.97827902,0.1,363.4282604,176.9674115,129.2568026,362
Wed Dec 18 10:05:16 2019,71.3,1201.513,0.001957841,31.99308647,0,303.8569867,140.9645815,100.8288326,362
Wed Dec 18 10:05:21 2019,72.4,1208.931,0.001957838,31.98715658,0,475.950408,219.2778515,162.8921182,362
Wed Dec 18 10:05:27 2019,70.9,1201.480875,0.001957454,31.99262118,0,316.715988,155.0303229,118.2301958,362
Wed Dec 18 10:05:32 2019,71.8,1201.2045,0.001957646,31.99184367,0,315.1809344,151.521766,110.998503,362
Wed Dec 18 10:05:37 2019,71.7,1200.747844,0.00391487,31.99231433,0,312.9938241,154.637349,123.1226488,362
Wed Dec 18 10:05:41 2019,70.6,1202.86675,0.002434264,31.98622791,0,475.1683172,209.3466971,155.5494645,362
Wed Dec 18 10:05:45 2019,69.6,1203.275375,0.002433466,31.99277747,0,308.8068351,150.3881987,110.2360097,362
Wed Dec 18 10:05:49 2019,80.3,1201.100469,0.00243464,31.99116518,0,348.3969359,163.3643214,112.4803525,362
Wed Dec 18 10:05:53 2019,68.9,1201.080375,0.002434745,31.99011688,0,315.2995004,150.4672519,112.7287017,362
Wed Dec 18 10:05:58 2019,73.7,1200.4875,0.011748599,31.97968589,0,339.7303148,168.2007726,126.2974369,362
Wed Dec 18 10:06:03 2019,72.5,1204.605125,0.003915782,31.98606295,0,458.9296172,216.1511507,173.6649191,362
Wed Dec 18 10:06:09 2019,71.2,1201.204563,0.007832447,31.98575435,0,348.1522573,170.9431499,129.2353711,362
Wed Dec 18 10:06:14 2019,68.2,1200.747938,0.001958033,31.99426061,0,304.8657514,145.8734649,103.5799502,362
Wed Dec 18 10:06:19 2019,68.4,1200.595688,0.00391622,31.98963925,0,351.480703,165.4602752,117.8782079,363
Wed Dec 18 10:06:23 2019,69.3,1205.250063,0.00243465,31.98887073,0,469.1571192,211.814579,185.2768903,362
Wed Dec 18 10:06:27 2019,69,1200.920125,0.00243335,31.9912594,0,364.7592443,179.0945989,166.9278463,362
Wed Dec 18 10:06:31 2019,69.4,1202.08575,0.002434448,31.99107629,0,371.4967081,187.9393569,174.0630055,361
